,Trace1,Trace2,Trace3,Trace4
2218,-0.026789755,0.12834555,-0.036250792,-0.057439346
2219,-0.034780398,0.13371648,-0.039996084,-0.06801367
2220,-0.030240215,0.1470594,-0.043882597,-0.06340908
2221,-0.045666076,0.14542623,-0.05657072,-0.048433144
2222,-0.04487327,0.15441996,-0.048774604,-0.045652203
2223,-0.054114193,0.15798622,-0.04223987,-0.05705758
2224,-0.07468751,0.15652573,-0.03796971,-0.047615513
2225,-0.07623586,0.1677648,-0.03329319,-0.047239505
2226,-0.090195954,0.17134646,-0.031462297,-0.06423515
2227,-0.08699247,0.17972337,-0.033038452,-0.04760055
2228,-0.09437046,0.17707847,-0.0381117,-0.043230396
2229,-0.09174085,0.18196142,-0.02841504,-0.049175955
2230,-0.09724283,0.17850743,-0.031468067,-0.041253656
2231,-0.1117887,0.17099267,-0.031735893,-0.033993598
2232,-0.104022376,0.1833427,-0.025482068,-0.04217718
2233,-0.11822254,0.18288778,-0.031706646,-0.045819107
2234,-0.11276588,0.18804953,-0.035051744,-0.026850943
2235,-0.11175797,0.18748078,-0.03701578,-0.035266656
2236,-0.11449859,0.18775342,-0.037746523,-0.03214002
2237,-0.11707943,0.1863733,-0.050303426,-0.012313173
2238,-0.12641293,0.18345076,-0.052427925,-0.016424727
2239,-0.1156782,0.19442143,-0.04799576,-0.015882965
2240,-0.1263845,0.18867095,-0.058559,-0.009122076
2241,-0.1173702,0.19683598,-0.05795024,-0.0077304565
2242,-0.11293258,0.2030706,-0.0638031,-0.020350192
2243,-0.11995641,0.19936128,-0.07465109,-0.008127953
2244,-0.11073201,0.20460185,-0.08360932,0.0020193267
2245,-0.12014309,0.2043965,-0.08915433,-0.010584295
2246,-0.11389093,0.21139598,-0.09553861,0.008515856
2247,-0.11874032,0.2063946,-0.10961587,0.01718557
2248,-0.11171649,0.21421315,-0.10604297,0.009324661
2249,-0.11038171,0.21666346,-0.11326381,0.010452308
2250,-0.11829898,0.20760246,-0.11991706,0.018991185
2251,-0.09974301,0.21528065,-0.117992274,0.015921718
2252,-0.10774978,0.20832808,-0.12531239,0.012444393
2253,-0.09693478,0.20747517,-0.13144693,0.036370132
2254,-0.09283133,0.2005453,-0.13796626,0.030953672
2255,-0.089402765,0.1976243,-0.13551968,0.029401671
2256,-0.08340796,0.1906698,-0.14222988,0.04244461
2257,-0.08567498,0.17685774,-0.1386008,0.03195854
2258,-0.06828708,0.17779064,-0.12694319,0.025440905
2259,-0.07347449,0.16061728,-0.13217574,0.033355914
2260,-0.05696736,0.15430613,-0.12934397,0.04393215
2261,-0.04719099,0.14772505,-0.13075313,0.032931942
2262,-0.048571866,0.13604873,-0.13485935,0.04236864
2263,-0.03146207,0.13183336,-0.13839339,0.050374966
2264,-0.03450038,0.120298184,-0.13166818,0.027839312
2265,-0.023350818,0.1172572,-0.11941835,0.034186974
2266,-0.024689442,0.09980773,-0.11815543,0.03881995
2267,-0.012088711,0.09663639,-0.104180135,0.029014152
2268,-0.006649329,0.09397035,-0.10387076,0.023677496
2269,-0.013193412,0.08180029,-0.10516908,0.028503468
2270,0.004694593,0.08227866,-0.095843755,0.019336885
2271,-0.0038280408,0.06853081,-0.090590805,0.0032762738
2272,0.009101103,0.064476565,-0.08371206,0.020799102
2273,0.015562219,0.054944474,-0.080990344,0.012931671
2274,0.019604208,0.05168392,-0.06963518,0.001279201
2275,0.02667798,0.04765082,-0.072457716,0.0076283966
2276,0.026812801,0.038225636,-0.07076073,-0.0024432968
2277,0.044305556,0.0459619,-0.060184408,-0.017951787
2278,0.034143925,0.03747616,-0.06443533,-0.021889146
2279,0.04659447,0.040356014,-0.06154392,-0.012538779
2280,0.050313424,0.04326586,-0.06085666,-0.027952498
2281,0.03921418,0.04313819,-0.06026445,-0.028035374
2282,0.047154117,0.047880393,-0.06333749,-0.021693852
2283,0.044176497,0.046662543,-0.060517263,-0.045432355
2284,0.05506832,0.05844729,-0.056047387,-0.048695967
2285,0.049076203,0.058585342,-0.066378586,-0.04688805
2286,0.057434056,0.07000247,-0.061967973,-0.055190578
2287,0.060607187,0.078484364,-0.0662239,-0.06529565
2288,0.047730666,0.07322495,-0.07111629,-0.060332704
2289,0.05993077,0.080144435,-0.063313246,-0.064936526
2290,0.04754591,0.07678467,-0.05639679,-0.08772771
2291,0.053009875,0.08246055,-0.050493136,-0.077775724
2292,0.053622916,0.08024711,-0.05198925,-0.082586735
2293,0.053097453,0.08449325,-0.041635346,-0.093715474
2294,0.05014326,0.08765498,-0.04309067,-0.08782555
2295,0.037249457,0.079441875,-0.04111663,-0.08990665
2296,0.050232377,0.085748404,-0.025493227,-0.09994918
2297,0.035241712,0.0746916,-0.020408818,-0.105447754
2298,0.039188445,0.073847525,-0.008047779,-0.09230506
2299,0.039151568,0.07224551,0.0017154536,-0.10556171
2300,0.025835626,0.06852735,0.0114267375,-0.10801728
2301,0.02289411,0.06654349,0.015152404,-0.09507103
2302,0.009460246,0.057799716,0.025265807,-0.10813622
2303,0.015149685,0.06194895,0.03797971,-0.10767542
2304,0.0041472362,0.046749063,0.035593163,-0.096137285
2305,0.011160318,0.042206056,0.046591613,-0.08960162
2306,0.011515235,0.04084554,0.05378205,-0.09575207
2307,-0.006746893,0.029714901,0.059198156,-0.0872907
2308,-0.0006057415,0.028438212,0.06958015,-0.082152024
2309,-0.013222989,0.019096091,0.077059194,-0.09870413
2310,-0.0103794215,0.016944181,0.08175995,-0.080972195
2311,-0.011637766,0.003649711,0.07636347,-0.069233015
2312,-0.008763471,-0.00086945493,0.0833869,-0.07202124
2313,-0.007988721,-0.0050556054,0.08308329,-0.062732264
2314,-0.019217793,-0.020747324,0.0849342,-0.053612873
2315,-0.006248318,-0.020136284,0.09729485,-0.058420427
2316,-0.018593231,-0.030413616,0.09662183,-0.06261217
2317,-0.01235029,-0.03188681,0.094793625,-0.037623625
2318,-0.0076622274,-0.036379054,0.08619981,-0.036830936
2319,-0.013476501,-0.042104922,0.0829894,-0.031729862
2320,-0.011724575,-0.04670638,0.07474075,-0.0064489534
2321,-0.019670276,-0.056782596,0.07039132,-0.0059006694
2322,-0.009124918,-0.04915439,0.07107627,-0.0048098573
2323,-0.016222503,-0.055490144,0.05719102,0.010156871
2324,-0.008605986,-0.053733543,0.051143836,0.025029598
2325,-0.006048197,-0.04993886,0.043013327,0.019339954
2326,-0.019056851,-0.05205347,0.033380926,0.030074652
2327,-0.012822745,-0.044944398,0.024094466,0.045381323
2328,-0.02289027,-0.044834033,0.015777709,0.033212416
2329,-0.018064696,-0.037107,0.010281177,0.04861117
2330,-0.015163512,-0.03989379,-0.006156855,0.06486171
2331,-0.007918045,-0.03461861,-0.012239827,0.060353424
2332,-0.005017245,-0.027719883,-0.022076942,0.06382116
2333,-0.018347016,-0.03200294,-0.031764753,0.07674208
2334,-0.0073898933,-0.019757891,-0.031893663,0.07431874
2335,-0.01974748,-0.020758092,-0.038331807,0.06291221
2336,-0.018622039,-0.017853243,-0.042591967,0.08511406
2337,-0.015737373,-0.012298499,-0.054907985,0.084886916
2338,-0.018953526,-0.0029402266,-0.06141155,0.07678467
2339,-0.016194463,0.0023964806,-0.0705337,0.09336211
2340,-0.025644723,-0.0010686489,-0.07412853,0.092707925
2341,-0.017725911,0.013722083,-0.06826759,0.08352331
2342,-0.030035485,0.01143289,-0.07413276,0.087351315
2343,-0.026430229,0.0137124695,-0.072741315,0.09957931
2344,-0.027310224,0.018594645,-0.07322578,0.08642933
2345,-0.043448225,0.016861504,-0.07140951,0.09043652
2346,-0.04356653,0.017072234,-0.06732444,0.105798826
2347,-0.056234095,0.0126407435,-0.05823615,0.08803696
2348,-0.057069533,0.019900942,-0.048457526,0.090124585
2349,-0.06372808,0.017024165,-0.053421102,0.102262415
2350,-0.060892582,0.022955379,-0.048772678,0.09495746
2351,-0.061998434,0.030054837,-0.047015667,0.08755275
2352,-0.07841376,0.025427999,-0.048310146,0.09736393
2353,-0.07339613,0.033703778,-0.041943956,0.09572521
2354,-0.08771537,0.03229481,-0.036609814,0.078281805
2355,-0.08986562,0.03268743,-0.030563012,0.094421454
2356,-0.08868179,0.031787593,-0.030033521,0.09279886
2357,-0.09176888,0.03660363,-0.02028568,0.07477724
2358,-0.09373591,0.03944349,-0.0178695,0.07917042
2359,-0.104611605,0.034970853,-0.015723838,0.076821506
2360,-0.09670278,0.04568157,-0.0020306075,0.062601045
2361,-0.10706376,0.039866872,0.000561813,0.059243813
2362,-0.10079585,0.040114135,0.0038845905,0.06741819
2363,-0.09240036,0.04969429,0.0063981265,0.044470076
2364,-0.10030995,0.05401849,0.009923311,0.032181844
2365,-0.09568335,0.057958532,0.0065836017,0.040356606
2366,-0.099912785,0.06125062,0.0041393302,0.020232402
2367,-0.09478684,0.07649319,0.007763024,0.013657216
2368,-0.09839094,0.07517766,-0.00033131574,0.021733372
2369,-0.08694062,0.07927383,0.0010270403,0.012120564
2370,-0.07410712,0.086153716,0.0006899525,-0.006028436
2371,-0.07783107,0.07976374,-0.004402536,-0.0042347154
2372,-0.063801445,0.08558882,-0.0034293681,-0.006911676
2373,-0.07064168,0.087558456,-0.0020383038,-0.029603489
2374,-0.0661015,0.09215491,-0.000810396,-0.019745506
2375,-0.056585554,0.08974728,-0.008501077,-0.021267964
2376,-0.04770109,0.09262675,-0.005234096,-0.03992189
2377,-0.039426208,0.09148965,-0.0077391663,-0.038005393
2378,-0.03845057,0.08062396,-0.014545954,-0.037046183
2379,-0.019371437,0.08985611,-0.013721705,-0.05087452
2380,-0.02459495,0.08898665,-0.019509917,-0.057181895
2381,-0.016802894,0.08846252,-0.0201206,-0.044182695
2382,-0.0047107255,0.088876285,-0.019369464,-0.05983507
2383,-0.0046968977,0.08538232,-0.016509606,-0.06902544
2384,0.0048328727,0.08002446,-0.021889927,-0.054990295
2385,0.005923745,0.071905956,-0.02436152,-0.06501863
2386,0.015271063,0.077988684,-0.019879714,-0.06988182
2387,0.013195717,0.070955366,-0.029141547,-0.05900094
2388,0.023463363,0.06988095,-0.028915668,-0.059165925
2389,0.030821374,0.07174714,-0.02248291,-0.073919706
2390,0.023479111,0.058564574,-0.018808806,-0.06874727
2391,0.035023924,0.05117171,-0.016429951,-0.060935088
2392,0.029323729,0.04518166,-0.014579817,-0.0743268
2393,0.02926957,0.047518153,-0.01296826,-0.058816772
2394,0.030305514,0.04184689,-0.019391399,-0.04765925
2395,0.032693528,0.043443136,-0.012534202,-0.060633514
2396,0.033536647,0.047286272,-0.009996808,-0.062279515
2397,0.02445667,0.038581725,-0.012630402,-0.05715926
2398,0.031003442,0.043796916,-0.004210904,-0.06434795
2399,0.014723322,0.043430444,-0.0027378763,-0.06943215
2400,0.01197924,0.048051517,-0.0049551134,-0.048326865
2401,0.015140465,0.05627269,-0.007898475,-0.053581793
2402,0.004431862,0.065973595,-0.0036121497,-0.066560276
2403,0.002374184,0.074447416,-0.008900118,-0.056624405
2404,-0.0057862336,0.07584831,-0.015105458,-0.06387679
2405,-0.0031942592,0.09374808,-0.012553057,-0.07196139
2406,-0.016209444,0.09749893,-0.024032513,-0.064347185
2407,-0.012608796,0.10347129,-0.028610518,-0.055277675
2408,-0.008459255,0.115831316,-0.03078966,-0.06616201
2409,-0.021165615,0.119853646,-0.0380332,-0.062448338
2410,-0.016937332,0.124114014,-0.0485518,-0.05011713
2411,-0.023932744,0.12758568,-0.05360427,-0.06272497
2412,-0.026049959,0.1411551,-0.05548365,-0.05583862
2413,-0.02943589,0.14337893,-0.06918419,-0.04428936
2414,-0.026225498,0.15137284,-0.071640395,-0.051962648
2415,-0.024122495,0.16338138,-0.076094106,-0.054509155
2416,-0.03410398,0.1572752,-0.08762128,-0.043517005
2417,-0.023081556,0.16111718,-0.09168326,-0.040480535
2418,-0.030563636,0.16367018,-0.10014702,-0.046534676
2419,-0.028883923,0.16790478,-0.10937422,-0.025499227
2420,-0.020429661,0.16813011,-0.119320996,-0.02116859
2421,-0.020147724,0.17282926,-0.121084936,-0.030779863
2422,-0.017291866,0.17418978,-0.13038678,-0.019178806
2423,-0.020362057,0.16141444,-0.1380486,-0.013766183
2424,-0.011229073,0.16372979,-0.13223808,-0.016520647
2425,-0.020360906,0.15534556,-0.13594836,-0.0103161
2426,-0.012293442,0.14574502,-0.13699001,0.00700376
2427,0.0030075817,0.14322895,-0.13766919,0.0026052115
2428,-0.0029107858,0.13561228,-0.13678646,0.0026451144
2429,-0.00081277685,0.1222732,-0.13067962,0.014913396
2430,-0.0050352984,0.10642805,-0.11808886,0.0035701755
2431,-0.00044057422,0.10592276,-0.10866425,0.00514558
2432,-0.00026849293,0.092081465,-0.118114255,0.019695628
2433,0.010061379,0.081604555,-0.11406074,0.021861905
2434,0.019648766,0.07910579,-0.102261506,0.015852654
2435,0.007278501,0.057540532,-0.09170135,0.020603808
2436,0.015168122,0.04508168,-0.0780616,0.02424151
2437,0.009111859,0.03982188,-0.074585676,0.013101643
2438,0.008094351,0.041093186,-0.07583783,0.028859526
2439,0.0120648965,0.0313546,-0.07584129,0.036469508
2440,0.014251635,0.02440165,-0.057723977,0.0231154
2441,0.016701873,0.018276626,-0.04618218,0.024217723
2442,0.0076353396,0.0005529749,-0.047148038,0.027529296
2443,0.017990563,0.0077727963,-0.044882316,0.023063602
2444,0.007589246,0.010183889,-0.048438285,0.018698052
2445,0.004977682,0.0062980684,-0.039901804,0.029745068
2446,0.0095355315,0.004086169,-0.025388945,0.018380744
2447,0.0016751039,0.004397265,-0.014174619,0.0072316676
2448,0.002991065,0.0017462162,-0.016627356,0.018816993
2449,0.0012637221,-0.004456485,-0.022634907,0.012900976
2450,0.007328436,0.006787209,-0.021868378,0.009568301
2451,-0.0016505208,0.0045387777,-0.028864874,0.019981472
2452,-0.00095528166,0.002818326,-0.025197698,0.024432585
2453,0.006773012,0.013337539,-0.022297818,0.014535468
2454,-0.0053141625,0.009841645,-0.028572038,0.018271778
2455,-2.5735373e-05,0.0073713316,-0.032068748,0.027924106
2456,-0.0015018702,0.0074778507,-0.034045868,0.014919919
2457,0.0011792178,0.013603643,-0.034499552,0.022499587
2458,0.003389003,0.0067510614,-0.040352024,0.030619483
2459,0.00833826,0.006826817,-0.034241732,0.018344294
2460,0.017808493,0.01381322,-0.036295813,0.017378947
2461,0.01008673,-0.001680459,-0.047363915,0.02344767
2462,0.025043976,-0.0022230512,-0.043245748,0.01959165
2463,0.020344004,-0.006875654,-0.03827909,0.009818846
2464,0.018817551,-0.014617686,-0.027932111,0.022575174
2465,0.027151586,-0.019832877,-0.019503376,0.015614387
2466,0.028673815,-0.02087653,-0.012183261,0.0011061598
2467,0.03819936,-0.026312452,-0.014623684,0.011860043
2468,0.036098663,-0.04424068,-0.014794537,0.0061216713
2469,0.046992023,-0.042937845,0.0007753789,-0.002515813
2470,0.04024705,-0.054603,0.0055977353,0.0025338463
2471,0.041334465,-0.0642416,0.016558476,0.0072017405
2472,0.04862833,-0.059151776,0.02874366,-0.010308042
2473,0.035791375,-0.062132765,0.03449224,-0.015000109
2474,0.03752179,-0.06459846,0.03982523,-0.007907718
2475,0.030871693,-0.06799168,0.04974854,-0.027025903
2476,0.030091181,-0.06308259,0.06346139,-0.02664337
2477,0.025377767,-0.07006707,0.06355798,-0.018675797
2478,0.026048038,-0.068491586,0.072391525,-0.029784972
2479,0.028217876,-0.056155406,0.07616414,-0.03717702
2480,0.009646924,-0.06102835,0.0711767,-0.03436884
2481,0.014591573,-0.051124796,0.07934415,-0.040169366
2482,0.0048486213,-0.0449394,0.08668159,-0.057026505
2483,-0.00089190353,-0.041380055,0.09105988,-0.045667168
2484,0.0030275553,-0.036355596,0.086991355,-0.046688918
2485,-0.0006337816,-0.025965592,0.087493904,-0.06090708
2486,0.0020127366,-0.016888421,0.080930315,-0.051043343
2487,-0.01084842,-0.024667371,0.07484657,-0.054627713
2488,-0.0053625605,-0.013058743,0.08698096,-0.0658355
2489,-0.014885033,-0.011404818,0.08483992,-0.06536472
2490,-0.015035603,-0.009317895,0.07923602,-0.054093625
2491,-0.00490739,0.003980419,0.07264511,-0.06261946
2492,-0.015440456,0.010316942,0.062450517,-0.06402297
2493,-0.010090571,0.017126454,0.052068137,-0.048959557
2494,-0.0155433975,0.017724037,0.04757209,-0.06404714
2495,-0.013714649,0.028284779,0.052448705,-0.06499791
2496,-0.01805663,0.024552006,0.040298536,-0.05191162
2497,-0.014096455,0.026203625,0.035479646,-0.05099807
2498,-0.004502538,0.03786263,0.029963488,-0.052006774
2499,-0.018797193,0.030810468,0.01591547,-0.041918963
2500,-0.007079148,0.036672078,0.01181308,-0.033948705
2501,-0.010137432,0.038225252,0.0061160657,-0.043925244
2502,-0.00981017,0.039471947,-0.00094045955,-0.025986888
2503,-0.003344062,0.036220238,-0.015222823,-0.0150891235
2504,-0.0017446278,0.037300806,-0.0172061,-0.020214751
2505,0.0045332666,0.039769966,-0.02488062,-0.006575569
2506,-0.008220339,0.02296576,-0.036817223,0.0003522215
2507,0.005817731,0.028226713,-0.03218111,0.0015163175
2508,0.0025458813,0.024554314,-0.04212366,0.007010666
2509,0.0026764788,0.018211255,-0.052461788,0.029392079
2510,0.013826809,0.020869225,-0.05604354,0.03243891
2511,0.0030724963,0.018077048,-0.05592117,0.03146934
2512,0.0059479442,0.017139528,-0.059246644,0.04876196
2513,-0.0026830086,0.008359611,-0.0620053,0.038504563
2514,0.005009563,0.017305268,-0.05411375,0.036164094
2515,-0.0007670678,0.011621317,-0.06393278,0.046508204
2516,-0.0035560909,0.008290778,-0.062127665,0.052034397
2517,0.0038560808,0.019413725,-0.055322416,0.048945744
2518,-0.015970528,0.012278887,-0.05760661,0.050958164
2519,-0.009086891,0.015586354,-0.051503245,0.05601972
2520,-0.013890956,0.015870148,-0.045205936,0.03483962
2521,-0.015712405,0.019971313,-0.038837053,0.036112297
2522,-0.015702035,0.016977636,-0.04194973,0.039774556
2523,-0.01992955,0.017959762,-0.032518968,0.027421096
2524,-0.012057982,0.029940628,-0.028892195,0.029696723
2525,-0.02836576,0.020308174,-0.0360353,0.027452175
2526,-0.014913841,0.03189988,-0.024767103,0.01936758
2527,-0.018985791,0.03661824,-0.025332378,0.003148891
2528,-0.022916773,0.035784934,-0.025033,0.009123228
2529,-0.014157144,0.038470592,-0.02221701,0.0045205597
2530,-0.021942671,0.039158925,-0.015839662,-0.007938029
2531,-0.015705107,0.04373462,-0.016442649,0.0018328563
2532,-0.02620706,0.034248292,-0.021136098,-0.0088527305
2533,-0.011549037,0.047613136,-0.011473299,-0.016420506
2534,-0.011389247,0.046238005,-0.020203333,-0.017390842
2535,-0.014470578,0.0399757,-0.019608043,-0.015631268
2536,-0.0041046,0.05091291,-0.012067435,-0.021397265
2537,-0.0190726,0.048404526,-0.01449439,-0.023229737
2538,-0.014018096,0.04883368,-0.0135681685,-0.013285811
2539,-0.021697225,0.042779796,-0.0096966615,-0.03024002
2540,-0.01716511,0.047966916,-0.0018816887,-0.0278443
2541,-0.01562867,0.04013567,-0.0077872667,-0.016735125
2542,-0.023622384,0.029833725,-0.00023126685,-0.021461723
2543,-0.014684911,0.036770906,0.009206422,-0.01830324
2544,-0.029455096,0.021762906,0.007358211,-0.012706065
2545,-0.018811405,0.01912916,0.02059391,-0.009230276
2546,-0.022798084,0.011282917,0.025607513,-0.022826485
2547,-0.027259907,0.00046452964,0.031292982,-0.011769877
2548,-0.020383568,-0.008517658,0.036389705,-0.003636169
2549,-0.027222646,-0.015715946,0.044935804,-0.011309841
2550,-0.01952316,-0.014069326,0.049744308,0.0011310992
2551,-0.03571148,-0.033280395,0.05282774,-0.0024981636
2552,-0.023247108,-0.027429936,0.0731392,-0.009683406
2553,-0.025817957,-0.0315038,0.0723161,-0.015147059
2554,-0.035585877,-0.04444949,0.07666708,-0.008941362
2555,-0.026599236,-0.040382545,0.08667312,-0.012760164
2556,-0.038818546,-0.041854583,0.08870181,-0.016843325
2557,-0.035782155,-0.04022873,0.08976079,-0.002263733
2558,-0.04663557,-0.047199365,0.090037845,-0.017055118
2559,-0.035880104,-0.03305659,0.09661567,-0.019714044
2560,-0.030766062,-0.029816419,0.08654729,-0.0120983105
2561,-0.040626552,-0.035492294,0.08606859,-0.022180364
2562,-0.032086633,-0.021471037,0.08962418,-0.029777298
2563,-0.04649076,-0.022069773,0.08260075,-0.026443087
2564,-0.038742874,-0.012457316,0.08473525,-0.020296093
2565,-0.046930183,-0.011551714,0.0786011,-0.04003738
2566,-0.045470946,-0.007067157,0.07574971,-0.031568717
2567,-0.029552275,0.0016539255,0.0663024,-0.022252496
2568,-0.032484956,0.00868532,0.058993444,-0.03964487
2569,-0.023871288,0.023951733,0.050528537,-0.037440993
2570,-0.03452727,0.019133007,0.038162492,-0.03523136
2571,-0.018894758,0.03365225,0.039943364,-0.03811474
2572,-0.026250849,0.03689396,0.024737088,-0.045352932
2573,-0.036018,0.034963932,0.01747123,-0.03227546
2574,-0.018868638,0.04778272,0.014917289,-0.032217525
2575,-0.022273006,0.05071064,0.0071746595,-0.04221747
2576,-0.014978755,0.055556286,-0.0006826413,-0.02948685
2577,-0.02209401,0.05055413,-0.008299825,-0.04050125
2578,-0.007648399,0.061987404,-0.0053487676,-0.04423296
2579,-0.0036110186,0.058240402,-0.017339626,-0.0333586
2580,-0.011870921,0.046759445,-0.019695777,-0.029822573
2581,0.00019435969,0.055876225,-0.016806673,-0.029815666
2582,-0.012930296,0.050062682,-0.026170865,-0.02188953
2583,-0.0069946437,0.052609134,-0.027677756,-0.00826301
2584,-0.015816884,0.047841553,-0.030689996,-0.028670754
2585,-0.012429417,0.049764276,-0.026205497,-0.02212051
2586,0.0018633178,0.050289564,-0.030220537,-0.005661251
2587,-0.004370404,0.043284703,-0.029701052,-0.01633571
2588,0.001420823,0.04545161,-0.025398565,-0.013258569
2589,-0.01166619,0.030998126,-0.025861483,-0.009871411
2590,0.0011427274,0.035345398,-0.012828192,-0.012964284
2591,-0.0064484393,0.028953502,-0.014642155,-0.023614572
2592,-0.013298274,0.01919415,-0.012829346,-0.005295984
2593,0.0066812104,0.02329993,-0.010970361,0.0034378048
2594,0.0015882951,0.016343523,-0.011933909,-0.009134355
2595,0.0057086437,0.014518474,-0.011752666,0.0011924885
2596,-0.005654868,0.0038700548,-0.01212708,-0.0069193495
2597,0.0016505208,0.00952978,0.00016277184,-0.013812992
2598,-0.0021264332,0.0029529165,-0.0017085272,-0.0076571726
2599,-0.009148733,-0.0057996986,0.004790418,-0.002948992
2600,0.009714527,0.005853535,0.014196552,-0.007866664
2601,-0.0010271103,-0.0014558851,0.008318296,-0.009065676
2602,0.0014231277,-0.0008817603,0.0056204386,0.0038913186
2603,-0.0063793,-0.0008240787,0.0013248782,-0.011550026
2604,-0.007083373,0.0070721563,0.00021895314,-0.010066706
2605,-0.004540565,0.011813204,-0.009989496,0.0007247782
2606,-0.009449491,0.013405218,-0.0090613505,-0.007664463
2607,0.007168646,0.023252247,-0.006433913,-0.0020646013
2608,-0.0040300824,0.010358857,-0.017865269,0.0058197123
2609,0.0045920354,0.014759199,-0.017229574,0.007606143
2610,0.001661276,0.014756892,-0.025834547,-0.003180353
2611,-0.005791611,0.009949317,-0.03246933,0.011032437
2612,0.002348833,0.014156618,-0.03445453,0.019067155
2613,-0.00089344,0.013820142,-0.030356757,0.009474682
2614,0.013111212,0.016635006,-0.030431408,0.023047104
2615,0.005246175,0.0018496586,-0.036932662,0.02257172
2616,0.008349016,-0.00043530428,-0.028859487,0.020377818
2617,0.006429618,-0.007517459,-0.036648676,0.031088728
2618,0.0017922574,-0.018462362,-0.040101517,0.04410558
2619,0.016318148,-0.016134715,-0.029915772,0.04001551
2620,0.0093369465,-0.027019244,-0.025628293,0.034574494
2621,0.01677831,-0.02941111,-0.02235323,0.049765293
2622,0.007876176,-0.038198333,-0.018016111,0.039858583
2623,-0.0025885175,-0.045753095,-0.0060906685,0.03834342
2624,-0.0031827358,-0.052017324,-0.005044003,0.05167872
2625,-0.0046016383,-0.05544861,0.0053075934,0.04733005
2626,0.00940455,-0.0500473,0.01922978,0.041956566
2627,0.00024352576,-0.062974915,0.01830933,0.0398417
2628,0.0070703137,-0.06195818,0.03190944,0.03726565
2629,0.0015206917,-0.06320218,0.04129518,0.018009722
2630,-0.01142228,-0.06921876,0.04050941,0.02034904
2631,-0.005954858,-0.06525488,0.03774075,0.027693128
2632,-0.0056068543,-0.05934943,0.042817846,0.016276624
2633,0.009483677,-0.048606027,0.04378986,0.017176745
2634,-0.00051470747,-0.05669569,0.044631425,0.00596321
2635,-0.002450238,-0.054460716,0.0686774,-0.009285525
2636,-0.009823998,-0.054877564,0.08043623,-0.016633833
2637,-0.02473131,-0.059671294,0.0890008,-0.016392881
2638,-0.024141317,-0.04986118,0.104035065,-0.028772814
2639,-0.028007384,-0.04270058,0.10973708,-0.041949276
2640,-0.015705107,-0.031164248,0.10670906,-0.033927985
2641,-0.026978737,-0.031662617,0.104366764,-0.047793157
2642,-0.040288534,-0.030066373,0.11431663,-0.058778785
2643,-0.04527966,-0.029672215,0.120051354,-0.053621694
2644,-0.05404582,-0.030555515,0.13296382,-0.059261844
2645,-0.04930744,-0.021780595,0.14512053,-0.06887772
2646,-0.051128503,-0.023687936,0.13739714,-0.06701532
2647,-0.03522481,-0.015795162,0.1304626,-0.057624668
2648,-0.037109256,-0.013356766,0.12469939,-0.06991904
2649,-0.049981937,-0.01868309,0.12220587,-0.06876684
2650,-0.052147165,-0.022100536,0.12418184,-0.05754563
2651,-0.056746114,-0.024484327,0.1343695,-0.06165948
2652,-0.048105173,-0.023078818,0.13434835,-0.05547412
2653,-0.05092339,-0.03433174,0.12199384,-0.04746012
2654,-0.03730208,-0.030968515,0.12080018,-0.043125264
2655,-0.028868943,-0.03120847,0.10735977,-0.041975364
2656,-0.031802006,-0.042496003,0.090848625,-0.030692384
2657,-0.02410521,-0.04412724,0.089008875,-0.026708597
2658,-0.018198749,-0.043904588,0.08737269,-0.029041009
2659,-0.007906905,-0.044129163,0.072218366,-0.012244494
2660,-0.013633986,-0.048715238,0.056179374,-0.003953092
2661,-0.010789651,-0.0422099,0.048127748,0.0023784544
2662,-0.0026211669,-0.041977637,0.028180694,0.018761743
2663,-0.001193814,-0.050219193,0.016110566,0.027167482
2664,0.009168323,-0.047338184,0.01781332,0.020582704
2665,0.014343821,-0.04824763,0.011879266,0.01960201
2666,0.022801924,-0.04945664,0.0053564636,0.02906211
2667,0.022347907,-0.048260707,0.0002805217,0.02246237
2668,0.021041548,-0.045721944,-0.01075564,0.02447057
2669,0.027688572,-0.04557582,-0.025529783,0.039736956
2670,0.029590685,-0.045290872,-0.02784322,0.03696369
2671,0.038526237,-0.039184306,-0.029277768,0.034562983
2672,0.03841139,-0.043837294,-0.038474955,0.041122053
2673,0.040764447,-0.041879192,-0.038237914,0.04041339
2674,0.04084588,-0.03466322,-0.041103546,0.032886285
2675,0.038227785,-0.032815482,-0.052127395,0.0409164
2676,0.039852187,-0.02752146,-0.058401614,0.044120923
2677,0.04237771,-0.016254308,-0.060454927,0.03351169
2678,0.04474383,-0.011705916,-0.069397375,0.03800616
2679,0.036581874,-0.016698457,-0.07210677,0.042039823
2680,0.035359636,-0.008158494,-0.061781343,0.035426654
2681,0.033563536,-0.0010824925,-0.06101943,0.03405729
2682,0.026031138,-0.001991171,-0.060772773,0.033783723
2683,0.027305614,0.008160032,-0.052341346,0.019147344
2684,0.026891928,0.015993586,-0.05274693,0.012518827
2685,0.02000253,0.012846091,-0.057737827,0.02268836
2686,0.008339797,0.01376246,-0.05334453,0.019432038
2687,0.0039528767,0.024465485,-0.049033575,0.018570285
2688,0.0017980192,0.028712008,-0.055199664,0.029981418
2689,-0.0024890332,0.030335939,-0.055606402,0.025198035
